EventID,PageNumber,PageEventEnds,OrderWithinPage,OrderPageEnd,EventLength,Chronological Order,StartDate,EndDate,Summary,event_words,chapter,event,Narrated,Hypothesized,NarratedConsciousness,Told,Remembered,Order,values
15567,25,25,25.01,25.02,0.00999999999999801,50,1833-06-03,1833-07-31,"While Sutpen stays at the Holston House, <br> the men of Jefferson try to learn <br> more about him.  [SOURCE: Narrator, Town]",188,2,NA,57,NA,NA,NA,NA,Story,57
15568,25,25,25.02,25.03,0.010000000000001563,116,1840-01-01,1864-12-31,"The narrative anticipates two events ""years later"": <br> when General Compson understood why Sutpen never <br> drank in 1833, and when Compson became <br> ""General Compson"" (25).  [SOURCE: Narrator, Grandfather]",52,2,NA,126,NA,NA,NA,NA,Plot,51
15568,25,25,25.02,25.03,0.010000000000001563,116,1840-01-01,1864-12-31,"The narrative anticipates two events ""years later"": <br> when General Compson understood why Sutpen never <br> drank in 1833, and when Compson became <br> ""General Compson"" (25).  [SOURCE: Narrator, Grandfather]",52,2,NA,126,NA,NA,NA,NA,Story,126
15569,25,25,25.03,25.04,0.00999999999999801,52,1833-06-01,1839-12-31,"""It was General Compson"" who first realizes <br> how driven Sutpen was during the years <br> between his arrival and the birth of <br> his son (25).  (The confusing chronological references in this passage <br> seem deliberate: does it describe something that <br> happened after Compson became ""General Compson"" in <br> 1864-1865? or something that happened ""at this <br> time"" in 1833-1839 - decades before Compson <br> became ""General Compson""?)  [SOURCE: Narrator, Grandfather]",95,2,NA,59,NA,NA,NA,NA,Plot,52
15569,25,25,25.03,25.04,0.00999999999999801,52,1833-06-01,1839-12-31,"""It was General Compson"" who first realizes <br> how driven Sutpen was during the years <br> between his arrival and the birth of <br> his son (25).  (The confusing chronological references in this passage <br> seem deliberate: does it describe something that <br> happened after Compson became ""General Compson"" in <br> 1864-1865? or something that happened ""at this <br> time"" in 1833-1839 - decades before Compson <br> became ""General Compson""?)  [SOURCE: Narrator, Grandfather]",95,2,NA,59,NA,NA,NA,NA,Story,59
15570,25,25,25.04,25.05,0.010000000000001563,49,1833-06-02,1833-06-30,"The men in the Holston House continue <br> trying, unsuccessfully, to learn ""who [Sutpen] was <br> and where he came from and what <br> he was up to"" (25).    [SOURCE: Narrator]",79,2,NA,56,NA,NA,NA,NA,Plot,53
15570,25,25,25.04,25.05,0.010000000000001563,49,1833-06-02,1833-06-30,"The men in the Holston House continue <br> trying, unsuccessfully, to learn ""who [Sutpen] was <br> and where he came from and what <br> he was up to"" (25).    [SOURCE: Narrator]",79,2,NA,56,NA,NA,NA,NA,Story,56
15571,25,26,25.05,26.01,0.9600000000000009,54,1833-06-07,1833-06-30,"On a Saturday night, Sutpen records a <br> deed to ""a hundred square miles of <br> some of the best virgin bottom land <br> in the county"" (26).  [SOURCE: Narrator, Town]",80,2,NA,61,NA,NA,NA,NA,Plot,54
15571,25,26,25.05,26.01,0.9600000000000009,54,1833-06-07,1833-06-30,"On a Saturday night, Sutpen records a <br> deed to ""a hundred square miles of <br> some of the best virgin bottom land <br> in the county"" (26).  [SOURCE: Narrator, Town]",80,2,NA,61,NA,NA,NA,NA,Story,61
15572,26,26,26.01,26.02,0.00999999999999801,56,1833-06-08,1833-06-30,"Sutpen leaves town.  In his absence the men discuss what <br> it means that he has become a <br> land owner.    [SOURCE: Narrator, Grandfather]",74,2,NA,63,NA,NA,NA,NA,Plot,55
15572,26,26,26.01,26.02,0.00999999999999801,56,1833-06-08,1833-06-30,"Sutpen leaves town.  In his absence the men discuss what <br> it means that he has become a <br> land owner.    [SOURCE: Narrator, Grandfather]",74,2,NA,63,NA,NA,NA,NA,Story,63
15574,26,26,26.02,26.03,0.010000000000001563,477.2,1909-09-06,1909-09-06,"The narrative jumps ahead from Sutpen's first <br> summer in Jefferson to the story Rosa <br> tells Quentin ""almost eighty years later"" (26). <br>  [SOURCE: Narrator]",17,2,NA,533,NA,NA,NA,NA,Plot,56
15574,26,26,26.02,26.03,0.010000000000001563,477.2,1909-09-06,1909-09-06,"The narrative jumps ahead from Sutpen's first <br> summer in Jefferson to the story Rosa <br> tells Quentin ""almost eighty years later"" (26). <br>  [SOURCE: Narrator]",17,2,NA,533,NA,NA,NA,NA,Story,533
15575,26,26,26.03,26.04,0.00999999999999801,58,1833-08-01,1835-12-31,"Two months after registering his deed, Sutpen <br> returns to Jefferson with the wagon full <br> of enslaved people and the French architect. <br>  Over the next two years they build <br> Sutpen's plantation house.  (Note: this revises or contradicts the date <br> the narrator gave for Sutpen's arrival with <br> slaves and architect in Chapter 1.)  [SOURCE: Narrator, Rosa, Town]",180,2,NA,65,NA,NA,NA,NA,Plot,57
15575,26,26,26.03,26.04,0.00999999999999801,58,1833-08-01,1835-12-31,"Two months after registering his deed, Sutpen <br> returns to Jefferson with the wagon full <br> of enslaved people and the French architect. <br>  Over the next two years they build <br> Sutpen's plantation house.  (Note: this revises or contradicts the date <br> the narrator gave for Sutpen's arrival with <br> slaves and architect in Chapter 1.)  [SOURCE: Narrator, Rosa, Town]",180,2,NA,65,NA,NA,NA,NA,Story,65
15576,26,26,26.04,26.05,0.010000000000001563,86,1837-01-01,1842-12-31,"Although the French architect only passes through <br> Jefferson twice in two years, ""years later"" <br> the town learns more about him.  [SOURCE: Narrator, Town]",98,2,NA,95,NA,NA,NA,NA,Plot,58
15576,26,26,26.04,26.05,0.010000000000001563,86,1837-01-01,1842-12-31,"Although the French architect only passes through <br> Jefferson twice in two years, ""years later"" <br> the town learns more about him.  [SOURCE: Narrator, Town]",98,2,NA,95,NA,NA,NA,NA,Story,95
15577,26,27,26.05,27.01,0.9600000000000009,59,1833-08-01,1833-08-31,"When Sutpen passes through Jefferson the second <br> time, someone discovers that his wagon is <br> full of slaves.  [SOURCE: Narrator, Town]",125,2,NA,66,NA,NA,NA,NA,Plot,59
15577,26,27,26.05,27.01,0.9600000000000009,59,1833-08-01,1833-08-31,"When Sutpen passes through Jefferson the second <br> time, someone discovers that his wagon is <br> full of slaves.  [SOURCE: Narrator, Town]",125,2,NA,66,NA,NA,NA,NA,Story,66
15578,27,27,27.01,27.02,0.00999999999999801,115,1840-01-01,1864-12-31,"""Later"" Sutpen explains his haste on the <br> day of his second arrival in Jefferson <br> (27).  [SOURCE: Narrator, Grandfather]",62,2,NA,NA,NA,NA,125,NA,Plot,60
15578,27,27,27.01,27.02,0.00999999999999801,115,1840-01-01,1864-12-31,"""Later"" Sutpen explains his haste on the <br> day of his second arrival in Jefferson <br> (27).  [SOURCE: Narrator, Grandfather]",62,2,NA,NA,NA,NA,125,NA,Story,125
15579,27,28,27.02,28.01,0.990000000000002,60,1833-08-02,1833-11-30,"Men from the town go out to <br> Sutpen's to watch as he and his <br> slaves, all of them naked and covered <br> with mud, built his plantation house.    [SOURCE: Narrator, Rosa, Father, Grandfather, Town]",514,2,NA,67,NA,NA,NA,NA,Plot,61
15579,27,28,27.02,28.01,0.990000000000002,60,1833-08-02,1833-11-30,"Men from the town go out to <br> Sutpen's to watch as he and his <br> slaves, all of them naked and covered <br> with mud, built his plantation house.    [SOURCE: Narrator, Rosa, Father, Grandfather, Town]",514,2,NA,67,NA,NA,NA,NA,Story,67
15580,28,28,28.01,28.02,0.00999999999999801,61,1833-09-01,1835-12-31,"It took two years to build the <br> house at Sutpen's Hundred.    [SOURCE: Narrator, Grandfather, Town]",229,2,NA,68,NA,NA,NA,NA,Plot,62
15580,28,28,28.01,28.02,0.00999999999999801,61,1833-09-01,1835-12-31,"It took two years to build the <br> house at Sutpen's Hundred.    [SOURCE: Narrator, Grandfather, Town]",229,2,NA,68,NA,NA,NA,NA,Story,68
15582,28,29,28.02,29.01,0.990000000000002,508.75,1909-09-06,1910-01-13,"Quentin has seen the Sutpen house ""seventy-five <br> years after it was finished"" (29) - <br> which would be 1910, when Quentin is <br> in Massachusetts.  Presumably the reference is to the trip <br> Quentin takes with Rosa in September 1909. <br>  [SOURCE: Narrator]",28,2,NA,573,NA,NA,NA,NA,Plot,63
15582,28,29,28.02,29.01,0.990000000000002,508.75,1909-09-06,1910-01-13,"Quentin has seen the Sutpen house ""seventy-five <br> years after it was finished"" (29) - <br> which would be 1910, when Quentin is <br> in Massachusetts.  Presumably the reference is to the trip <br> Quentin takes with Rosa in September 1909. <br>  [SOURCE: Narrator]",28,2,NA,573,NA,NA,NA,NA,Story,573
15583,29,29,29.01,29.02,0.00999999999999801,61.5,1833-09-01,1835-12-31,"General Compson expresses his admiration for what <br> Sutpen's architect - an ""artist"" - was <br> able to accomplish in the face of <br> environmental circumstances and Sutpen's own ""over-weening vanity"" <br> (29).  [SOURCE: Narrator, Grandfather]",137,2,NA,69,NA,NA,NA,NA,Plot,64
15583,29,29,29.01,29.02,0.00999999999999801,61.5,1833-09-01,1835-12-31,"General Compson expresses his admiration for what <br> Sutpen's architect - an ""artist"" - was <br> able to accomplish in the face of <br> environmental circumstances and Sutpen's own ""over-weening vanity"" <br> (29).  [SOURCE: Narrator, Grandfather]",137,2,NA,69,NA,NA,NA,NA,Story,69
15584,29,29,29.02,29.03,0.010000000000001563,79.5,1834-06-04,1864-11-30,A parenthetical reference that implies what General <br> Compson would learn later about Sutpen's ambition. <br>    [SOURCE: Narrator],7,2,NA,88,NA,NA,NA,NA,Plot,65
15584,29,29,29.02,29.03,0.010000000000001563,79.5,1834-06-04,1864-11-30,A parenthetical reference that implies what General <br> Compson would learn later about Sutpen's ambition. <br>    [SOURCE: Narrator],7,2,NA,88,NA,NA,NA,NA,Story,88
15585,29,31,29.03,31.01,1.9800000000000004,81,1835-01-01,1838-12-31,"""For three years"" Sutpen lives on his <br> plantation, unfinished but with ""slave quarters and <br> stables and smokehouses"" and with cotton grown <br> from seed provided by General Compson (29). <br>  He invites ""parties of men"" who hunt <br> and drink in a very ""masculine"" existence <br> (30).  [SOURCE: Narrator, Rosa, Grandfather, Town]",951,2,NA,90,NA,NA,NA,NA,Plot,66
15585,29,31,29.03,31.01,1.9800000000000004,81,1835-01-01,1838-12-31,"""For three years"" Sutpen lives on his <br> plantation, unfinished but with ""slave quarters and <br> stables and smokehouses"" and with cotton grown <br> from seed provided by General Compson (29). <br>  He invites ""parties of men"" who hunt <br> and drink in a very ""masculine"" existence <br> (30).  [SOURCE: Narrator, Rosa, Grandfather, Town]",951,2,NA,90,NA,NA,NA,NA,Story,90
15586,31,32,31.01,32.01,0.9999999999999964,89,1838-01-01,1838-12-31,"On another Sunday morning, Sutpen comes into <br> Jefferson - this time to attend services <br> at ""the Methodist church"" (31).  The town believes he has come to <br> find a wife, but is surprised when <br> he seems to single out Goodhue Coldfield, <br> forgetting that he has ""a marriageable daughter"" <br> (32).  [SOURCE: Narrator, Town]",583,2,NA,98,NA,NA,NA,NA,Plot,67
15586,31,32,31.01,32.01,0.9999999999999964,89,1838-01-01,1838-12-31,"On another Sunday morning, Sutpen comes into <br> Jefferson - this time to attend services <br> at ""the Methodist church"" (31).  The town believes he has come to <br> find a wife, but is surprised when <br> he seems to single out Goodhue Coldfield, <br> forgetting that he has ""a marriageable daughter"" <br> (32).  [SOURCE: Narrator, Town]",583,2,NA,98,NA,NA,NA,NA,Story,98
15587,32,32,32.01,33.01,1,90,1838-01-02,1838-12-31,"Sutpen brings an end to the ""hunting <br> parties,"" and begins coming into Jefferson more <br> frequently.    [SOURCE: Narrator, Town]",86,2,NA,99,NA,NA,NA,NA,Plot,68
15587,32,32,32.01,33.01,1,90,1838-01-02,1838-12-31,"Sutpen brings an end to the ""hunting <br> parties,"" and begins coming into Jefferson more <br> frequently.    [SOURCE: Narrator, Town]",86,2,NA,99,NA,NA,NA,NA,Story,99
15588,33,33,33.01,33.02,0.010000000000005116,91,1838-01-03,1838-01-31,"Mr. Compson takes over telling the story <br> from the third-person narrator, describing Sutpen leaving <br> town ""for the second time"" (33).  [SOURCE: Narrator]",14,2,NA,100,NA,NA,NA,NA,Plot,69
15588,33,33,33.01,33.02,0.010000000000005116,91,1838-01-03,1838-01-31,"Mr. Compson takes over telling the story <br> from the third-person narrator, describing Sutpen leaving <br> town ""for the second time"" (33).  [SOURCE: Narrator]",14,2,NA,100,NA,NA,NA,NA,Story,100
15589,33,34,33.02,34.01,0.9899999999999949,92,1838-04-01,1838-04-29,"Three months after leaving Yoknapatawpha again, Sutpen <br> returns with three wagon loads of furnishings <br> for his house.  The town knows that Goodhue Coldfield is <br> somehow involved in their acquisition, but their <br> suspicions about how Sutpen got them turn <br> him into ""a public enemy"" (33).  [SOURCE: Father, Town]",449,2,NA,NA,NA,NA,101,NA,Plot,70
15589,33,34,33.02,34.01,0.9899999999999949,92,1838-04-01,1838-04-29,"Three months after leaving Yoknapatawpha again, Sutpen <br> returns with three wagon loads of furnishings <br> for his house.  The town knows that Goodhue Coldfield is <br> somehow involved in their acquisition, but their <br> suspicions about how Sutpen got them turn <br> him into ""a public enemy"" (33).  [SOURCE: Father, Town]",449,2,NA,NA,NA,NA,101,NA,Story,101
15590,34,34,34.01,34.02,0.010000000000005116,93,1838-04-02,1838-04-30,"On their way out to Sutpen's Hundred, <br> the sheriff and his posse meet Sutpen <br> riding in to town.  [SOURCE: Father, Grandfather]",191,2,NA,NA,NA,NA,102,NA,Plot,71
15590,34,34,34.01,34.02,0.010000000000005116,93,1838-04-02,1838-04-30,"On their way out to Sutpen's Hundred, <br> the sheriff and his posse meet Sutpen <br> riding in to town.  [SOURCE: Father, Grandfather]",191,2,NA,NA,NA,NA,102,NA,Story,102
15591,34,35,34.02,35.01,0.9899999999999949,94,1838-04-02,1838-04-30,"Followed by the posse, Sutpen reaches town <br> and ""commands a chamber"" in the Holston <br> House (35).  [SOURCE: Father, Grandfather, Town]",358,2,NA,NA,NA,NA,103,NA,Plot,72
15591,34,35,34.02,35.01,0.9899999999999949,94,1838-04-02,1838-04-30,"Followed by the posse, Sutpen reaches town <br> and ""commands a chamber"" in the Holston <br> House (35).  [SOURCE: Father, Grandfather, Town]",358,2,NA,NA,NA,NA,103,NA,Story,103
15592,35,36,35.01,36.01,1,95,1838-04-02,1838-04-30,"Holding a bouquet of flowers, with the <br> posse following him growing and others in <br> Jefferson watching, Sutpen crosses the square to <br> Coldfield's house.  [SOURCE: Father, Grandfather]",385,2,NA,NA,NA,NA,104,NA,Plot,73
15592,35,36,35.01,36.01,1,95,1838-04-02,1838-04-30,"Holding a bouquet of flowers, with the <br> posse following him growing and others in <br> Jefferson watching, Sutpen crosses the square to <br> Coldfield's house.  [SOURCE: Father, Grandfather]",385,2,NA,NA,NA,NA,104,NA,Story,104
15593,36,36,36.01,36.02,0.010000000000005116,96,1838-04-02,1838-04-30,"When Sutpen comes out of Coldfield's house, <br> without the flowers, the sheriff's posse arrests <br> him.  [SOURCE: Father]",85,2,NA,NA,NA,NA,105,NA,Plot,74
15593,36,36,36.01,36.02,0.010000000000005116,96,1838-04-02,1838-04-30,"When Sutpen comes out of Coldfield's house, <br> without the flowers, the sheriff's posse arrests <br> him.  [SOURCE: Father]",85,2,NA,NA,NA,NA,105,NA,Story,105
15594,36,36,36.02,36.03,0.00999999999999801,97,1838-04-02,1838-04-30,"With almost everyone in town surrounding him, <br> Sutpen is arraigned ""before a justice,"" then <br> bailed out by Coldfield and General Compson <br> (36). [SOURCE: Father]",105,2,NA,NA,NA,NA,106,NA,Plot,75
15594,36,36,36.02,36.03,0.00999999999999801,97,1838-04-02,1838-04-30,"With almost everyone in town surrounding him, <br> Sutpen is arraigned ""before a justice,"" then <br> bailed out by Coldfield and General Compson <br> (36). [SOURCE: Father]",105,2,NA,NA,NA,NA,106,NA,Story,106
15595,36,37,36.03,37.01,0.9799999999999969,98,1838-04-02,1838-04-30,"After his bail is paid, Sutpen goes <br> to Coldfield's house.  Mr. Compson pauses the narrative briefly, to <br> comment on what his father told him <br> about Sutpen's appearance on that day, and <br> how it has changed over the last <br> five years.  [SOURCE: Father, Grandfather]",223,2,NA,NA,NA,NA,107,NA,Plot,76
15595,36,37,36.03,37.01,0.9799999999999969,98,1838-04-02,1838-04-30,"After his bail is paid, Sutpen goes <br> to Coldfield's house.  Mr. Compson pauses the narrative briefly, to <br> comment on what his father told him <br> about Sutpen's appearance on that day, and <br> how it has changed over the last <br> five years.  [SOURCE: Father, Grandfather]",223,2,NA,NA,NA,NA,107,NA,Story,107
15596,37,37,37.01,37.02,0.010000000000005116,108,1838-06-03,1838-06-30,"Mr. Compson anticipates his story by discussing <br> Ellen's wedding to Sutpen, including all her <br> tears on the occasion.  [SOURCE: Father]",165,2,NA,NA,NA,NA,118,NA,Plot,77
15596,37,37,37.01,37.02,0.010000000000005116,108,1838-06-03,1838-06-30,"Mr. Compson anticipates his story by discussing <br> Ellen's wedding to Sutpen, including all her <br> tears on the occasion.  [SOURCE: Father]",165,2,NA,NA,NA,NA,118,NA,Story,118
15597,37,39,37.02,39.01,1.9899999999999949,99,1838-04-03,1838-05-31,"Mr. Compson explores Coldfield's ambivalent attitude toward <br> the wedding; it was not his idea <br> to have ""a big wedding"" (37).  [SOURCE: Father]",708,2,NA,NA,NA,NA,108,NA,Plot,78
15597,37,39,37.02,39.01,1.9899999999999949,99,1838-04-03,1838-05-31,"Mr. Compson explores Coldfield's ambivalent attitude toward <br> the wedding; it was not his idea <br> to have ""a big wedding"" (37).  [SOURCE: Father]",708,2,NA,NA,NA,NA,108,NA,Story,108
15598,39,39,39.01,39.02,0.010000000000005116,109,1838-06-03,1838-06-30,"Mr. Compson again briefly describes Sutpen's wedding, <br> emphasizing how few people were inside the <br> church and the mob that was outside <br> it.    [SOURCE: Father]",90,2,NA,NA,NA,NA,119,NA,Plot,79
