StartDate,Summary,chapter,event,Order,values,position,narrative_status,drop_value
1838-01-01,"On another Sunday morning, Sutpen comes into <br> Jefferson - this time to attend services <br> at ""the Methodist church"" (31).  The town believes he has come to <br> find a wife, but is surprised when <br> he seems to single out Goodhue Coldfield, <br> forgetting that he has ""a marriageable daughter"" <br> (32).  [SOURCE: Narrator, Town]",2,NA,Story,98,NA,Narrated,98
1838-01-02,"Sutpen brings an end to the ""hunting <br> parties,"" and begins coming into Jefferson more <br> frequently.    [SOURCE: Narrator, Town]",2,NA,Plot,68,NA,Narrated,99
1838-01-02,"Sutpen brings an end to the ""hunting <br> parties,"" and begins coming into Jefferson more <br> frequently.    [SOURCE: Narrator, Town]",2,NA,Story,99,NA,Narrated,99
1838-01-03,"Mr. Compson takes over telling the story <br> from the third-person narrator, describing Sutpen leaving <br> town ""for the second time"" (33).  [SOURCE: Narrator]",2,NA,Plot,69,NA,Narrated,100
1838-01-03,"Mr. Compson takes over telling the story <br> from the third-person narrator, describing Sutpen leaving <br> town ""for the second time"" (33).  [SOURCE: Narrator]",2,NA,Story,100,NA,Narrated,100
1838-04-01,"Three months after leaving Yoknapatawpha again, Sutpen <br> returns with three wagon loads of furnishings <br> for his house.  The town knows that Goodhue Coldfield is <br> somehow involved in their acquisition, but their <br> suspicions about how Sutpen got them turn <br> him into ""a public enemy"" (33).  [SOURCE: Father, Town]",2,NA,Plot,70,NA,Told,101
1838-04-01,"Three months after leaving Yoknapatawpha again, Sutpen <br> returns with three wagon loads of furnishings <br> for his house.  The town knows that Goodhue Coldfield is <br> somehow involved in their acquisition, but their <br> suspicions about how Sutpen got them turn <br> him into ""a public enemy"" (33).  [SOURCE: Father, Town]",2,NA,Story,101,NA,Told,101
1838-04-02,"On their way out to Sutpen's Hundred, <br> the sheriff and his posse meet Sutpen <br> riding in to town.  [SOURCE: Father, Grandfather]",2,NA,Plot,71,NA,Told,102
1838-04-02,"On their way out to Sutpen's Hundred, <br> the sheriff and his posse meet Sutpen <br> riding in to town.  [SOURCE: Father, Grandfather]",2,NA,Story,102,NA,Told,102
1838-04-02,"Followed by the posse, Sutpen reaches town <br> and ""commands a chamber"" in the Holston <br> House (35).  [SOURCE: Father, Grandfather, Town]",2,NA,Plot,72,NA,Told,103
1838-04-02,"Followed by the posse, Sutpen reaches town <br> and ""commands a chamber"" in the Holston <br> House (35).  [SOURCE: Father, Grandfather, Town]",2,NA,Story,103,NA,Told,103
1838-04-02,"Holding a bouquet of flowers, with the <br> posse following him growing and others in <br> Jefferson watching, Sutpen crosses the square to <br> Coldfield's house.  [SOURCE: Father, Grandfather]",2,NA,Plot,73,NA,Told,104
1838-04-02,"Holding a bouquet of flowers, with the <br> posse following him growing and others in <br> Jefferson watching, Sutpen crosses the square to <br> Coldfield's house.  [SOURCE: Father, Grandfather]",2,NA,Story,104,NA,Told,104
1838-04-02,"When Sutpen comes out of Coldfield's house, <br> without the flowers, the sheriff's posse arrests <br> him.  [SOURCE: Father]",2,NA,Plot,74,NA,Told,105
1838-04-02,"When Sutpen comes out of Coldfield's house, <br> without the flowers, the sheriff's posse arrests <br> him.  [SOURCE: Father]",2,NA,Story,105,NA,Told,105
1838-04-02,"With almost everyone in town surrounding him, <br> Sutpen is arraigned ""before a justice,"" then <br> bailed out by Coldfield and General Compson <br> (36). [SOURCE: Father]",2,NA,Plot,75,NA,Told,106
1838-04-02,"With almost everyone in town surrounding him, <br> Sutpen is arraigned ""before a justice,"" then <br> bailed out by Coldfield and General Compson <br> (36). [SOURCE: Father]",2,NA,Story,106,NA,Told,106
1838-04-02,"After his bail is paid, Sutpen goes <br> to Coldfield's house.  Mr. Compson pauses the narrative briefly, to <br> comment on what his father told him <br> about Sutpen's appearance on that day, and <br> how it has changed over the last <br> five years.  [SOURCE: Father, Grandfather]",2,NA,Plot,76,NA,Told,107
1838-04-02,"After his bail is paid, Sutpen goes <br> to Coldfield's house.  Mr. Compson pauses the narrative briefly, to <br> comment on what his father told him <br> about Sutpen's appearance on that day, and <br> how it has changed over the last <br> five years.  [SOURCE: Father, Grandfather]",2,NA,Story,107,NA,Told,107
1838-06-03,"Mr. Compson anticipates his story by discussing <br> Ellen's wedding to Sutpen, including all her <br> tears on the occasion.  [SOURCE: Father]",2,NA,Plot,77,NA,Told,118
1838-06-03,"Mr. Compson anticipates his story by discussing <br> Ellen's wedding to Sutpen, including all her <br> tears on the occasion.  [SOURCE: Father]",2,NA,Story,118,NA,Told,118
1838-04-03,"Mr. Compson explores Coldfield's ambivalent attitude toward <br> the wedding; it was not his idea <br> to have ""a big wedding"" (37).  [SOURCE: Father]",2,NA,Plot,78,NA,Told,108
1838-04-03,"Mr. Compson explores Coldfield's ambivalent attitude toward <br> the wedding; it was not his idea <br> to have ""a big wedding"" (37).  [SOURCE: Father]",2,NA,Story,108,NA,Told,108
1838-06-03,"Mr. Compson again briefly describes Sutpen's wedding, <br> emphasizing how few people were inside the <br> church and the mob that was outside <br> it.    [SOURCE: Father]",2,NA,Plot,79,NA,Told,119
1838-06-03,"Mr. Compson again briefly describes Sutpen's wedding, <br> emphasizing how few people were inside the <br> church and the mob that was outside <br> it.    [SOURCE: Father]",2,NA,Story,119,NA,Told,119
1838-04-03,"Mr. Compson again discusses the plans for <br> the wedding, concluding that it was Ellen's <br> aunt who insisted on a big wedding; <br> although Sutpen also wanted that, ""as the <br> time drew near"" he became ""watchful"" (40). <br>    [SOURCE: Father, Rosa, Town]",2,NA,Plot,80,NA,Narrated,109
1838-04-03,"Mr. Compson again discusses the plans for <br> the wedding, concluding that it was Ellen's <br> aunt who insisted on a big wedding; <br> although Sutpen also wanted that, ""as the <br> time drew near"" he became ""watchful"" (40). <br>    [SOURCE: Father, Rosa, Town]",2,NA,Story,109,NA,Narrated,109
1820-03-01,"Mr. Compson suddenly anticipates the narrative by <br> evoking the novel's distant past to mention <br> how Sutpen ""turned his back on all <br> that he knew"" when he was just <br> fourteen (40). [SOURCE: Father]",2,NA,Plot,81,NA,Narrated,17
1820-03-01,"Mr. Compson suddenly anticipates the narrative by <br> evoking the novel's distant past to mention <br> how Sutpen ""turned his back on all <br> that he knew"" when he was just <br> fourteen (40). [SOURCE: Father]",2,NA,Story,17,NA,Narrated,17
1855-01-01,"Mr. Compson interrupts his own narrative interruption <br> to refer to what Rosa told Quentin <br> that afternoon, about Henry's traumatic reaction to <br> the scene ""in the stable"" when he <br> too was fourteen (40).    [SOURCE: Father, Rosa]",2,NA,Plot,82,NA,Narrated,154
1855-01-01,"Mr. Compson interrupts his own narrative interruption <br> to refer to what Rosa told Quentin <br> that afternoon, about Henry's traumatic reaction to <br> the scene ""in the stable"" when he <br> too was fourteen (40).    [SOURCE: Father, Rosa]",2,NA,Story,154,NA,Narrated,154
1821-01-01,"Mr. Compson resumes his enigmatic reference to <br> Sutpen's life before he came to Yoknapatawpha: <br> ""in a country and among a people <br> whose very language he had to learn,"" <br> he ""made that mistake"" which ""became his <br> doom"" (41).  [SOURCE: Father]",2,NA,Plot,83,NA,Narrated,19
1821-01-01,"Mr. Compson resumes his enigmatic reference to <br> Sutpen's life before he came to Yoknapatawpha: <br> ""in a country and among a people <br> whose very language he had to learn,"" <br> he ""made that mistake"" which ""became his <br> doom"" (41).  [SOURCE: Father]",2,NA,Story,19,NA,Narrated,19
1838-05-01,"Mr. Compson speculates on Sutpen's state of <br> mind as the date of the wedding <br> approaches, and his anxiety about the size <br> of the wedding.  [SOURCE: Father]",2,NA,Plot,84,NA,Narrated,110
1838-05-01,"Mr. Compson speculates on Sutpen's state of <br> mind as the date of the wedding <br> approaches, and his anxiety about the size <br> of the wedding.  [SOURCE: Father]",2,NA,Story,110,NA,Narrated,110
1838-06-01,"None of the invited guests attend the <br> wedding rehearsal, but there is a disreputable <br> group of men outside the church.  [SOURCE: Father]",2,NA,Plot,85,NA,Narrated,111
1838-06-01,"None of the invited guests attend the <br> wedding rehearsal, but there is a disreputable <br> group of men outside the church.  [SOURCE: Father]",2,NA,Story,111,NA,Narrated,111
1838-06-02,"The day after the rehearsal, Coldfield's sister <br> becomes determined to have the big wedding <br> on schedule.  [SOURCE: Father]",2,NA,Plot,86,NA,Narrated,113
1838-06-02,"The day after the rehearsal, Coldfield's sister <br> becomes determined to have the big wedding <br> on schedule.  [SOURCE: Father]",2,NA,Story,113,NA,Narrated,113
1838-06-03,"Coldfield's sister takes a new set of <br> invitations ""house to house"" in Jefferson; one <br> of the houses she visits is the <br> Compsons', where her anger leaves Quentin's grandmother <br> ""in hysterics"" (42).  [SOURCE: Father, Grandmother]",2,NA,Plot,87,NA,Narrated,114
1838-06-03,"Coldfield's sister takes a new set of <br> invitations ""house to house"" in Jefferson; one <br> of the houses she visits is the <br> Compsons', where her anger leaves Quentin's grandmother <br> ""in hysterics"" (42).  [SOURCE: Father, Grandmother]",2,NA,Story,114,NA,Narrated,114
1858-06-03,"Even twenty years after Coldfield's sister visited <br> her, Mrs. Compson remains somewhat traumatized by <br> what happened.  [SOURCE: Father, Grandmother]",2,NA,Plot,88,NA,Narrated,166
1858-06-03,"Even twenty years after Coldfield's sister visited <br> her, Mrs. Compson remains somewhat traumatized by <br> what happened.  [SOURCE: Father, Grandmother]",2,NA,Story,166,NA,Narrated,166
1838-06-03,Coldfield's sister finishes delivering the wedding invitations. <br>  [SOURCE: Father],2,NA,Plot,89,NA,Narrated,115
1838-06-03,Coldfield's sister finishes delivering the wedding invitations. <br>  [SOURCE: Father],2,NA,Story,115,NA,Narrated,115
1838-06-03,The evening of the wedding both Sutpen <br> and the town make preparations for the <br> event.  [SOURCE: Father],2,NA,Plot,90,NA,Narrated,117
1838-06-03,The evening of the wedding both Sutpen <br> and the town make preparations for the <br> event.  [SOURCE: Father],2,NA,Story,117,NA,Narrated,117
1838-06-03,Mr. Compson's description of Ellen and Sutpen's <br> wedding focuses on the tension and minor <br> violence involving the mob outside the church. <br>    [SOURCE: Father],2,Sutpen marries Ellen,Plot,91,"""top center""",Narrated,120
1838-06-03,Mr. Compson's description of Ellen and Sutpen's <br> wedding focuses on the tension and minor <br> violence involving the mob outside the church. <br>    [SOURCE: Father],2,Sutpen marries Ellen,Story,120,"""middle right""",Narrated,120
1838-07-01,"Although Sutpen did not forget the scene <br> at his wedding, Ellen ""washed"" it away <br> with her tears (45).  The faces of the people who disrupted <br> it reappeared in her life, even on <br> some of her guests at Sutpen's Hundred, <br> but she ""was not to remember"" them <br> (44).  [SOURCE: Father]",2,NA,Plot,92,NA,Narrated,122
1838-07-01,"Although Sutpen did not forget the scene <br> at his wedding, Ellen ""washed"" it away <br> with her tears (45).  The faces of the people who disrupted <br> it reappeared in her life, even on <br> some of her guests at Sutpen's Hundred, <br> but she ""was not to remember"" them <br> (44).  [SOURCE: Father]",2,NA,Story,122,NA,Narrated,122
06-09-09,Quentin expresses wonder at Rosa's motives for <br> telling him the Sutpen story.  [SOURCE: Narrator],3,NA,Plot,93,NA,Narrated,553
06-09-09,Quentin expresses wonder at Rosa's motives for <br> telling him the Sutpen story.  [SOURCE: Narrator],3,NA,Story,553,NA,Narrated,553
1864-01-01,"After Coldfield dies, Rosa moves out to <br> Sutpen's Hundred.  [SOURCE: Father]",3,NA,Plot,94,NA,Told,366
1864-01-01,"After Coldfield dies, Rosa moves out to <br> Sutpen's Hundred.  [SOURCE: Father]",3,NA,Story,366,NA,Told,366
1845-01-01,"Mr. Compson sums up ""the first sixteen <br> years"" of Rosa's life (47), ""growing up <br> in that closed masonry of females"" (46). <br>  [SOURCE: Father]",3,NA,Plot,95,NA,Told,128
1845-01-01,"Mr. Compson sums up ""the first sixteen <br> years"" of Rosa's life (47), ""growing up <br> in that closed masonry of females"" (46). <br>  [SOURCE: Father]",3,NA,Story,128,NA,Told,128
1861-07-01,Mr. Compson refers to Coldfield's actions during <br> the Civil War.    [SOURCE: Father],3,NA,Plot,96,NA,Told,347
1861-07-01,Mr. Compson refers to Coldfield's actions during <br> the Civil War.    [SOURCE: Father],3,NA,Story,347,NA,Told,347
1838-06-04,"In revenge for ""the fiasco of Ellen's <br> wedding,"" Rosa's aunt brings her up to <br> hate men (47).  [SOURCE: Father]",3,NA,Plot,97,NA,Told,121
1838-06-04,"In revenge for ""the fiasco of Ellen's <br> wedding,"" Rosa's aunt brings her up to <br> hate men (47).  [SOURCE: Father]",3,NA,Story,121,NA,Told,121
1864-01-01,Mr. Compson speculates on the reasons behind <br> Rosa's decision to move out to Sutpen's <br> plantation.  [SOURCE: Father],3,NA,Plot,98,NA,Told,367
1864-01-01,Mr. Compson speculates on the reasons behind <br> Rosa's decision to move out to Sutpen's <br> plantation.  [SOURCE: Father],3,NA,Story,367,NA,Told,367
06-09-09,"Mr. Compson interrupts his narrative to explain <br> to Quentin how Sutpen got and named <br> his children, including - cryptically - ""the <br> one before Clytie and Henry and Judith"" <br> (48).  Compson's attitude toward Sutpen including two women <br> for breeding purposes in his original set <br> of slaves, and fathering a child on <br> one of them himself, is complacent, but <br> he does call attention to Clytemnestra's classical <br> name.  [SOURCE: Narrator, Father]",3,NA,Plot,99,NA,Narrated,554
06-09-09,"Mr. Compson interrupts his narrative to explain <br> to Quentin how Sutpen got and named <br> his children, including - cryptically - ""the <br> one before Clytie and Henry and Judith"" <br> (48).  Compson's attitude toward Sutpen including two women <br> for breeding purposes in his original set <br> of slaves, and fathering a child on <br> one of them himself, is complacent, but <br> he does call attention to Clytemnestra's classical <br> name.  [SOURCE: Narrator, Father]",3,NA,Story,554,NA,Narrated,554
1845-01-01,Mr. Compson explains how seldom Rosa had <br> seen Sutpen by describing the visits she <br> and her aunt took to his plantation. <br>  [SOURCE: Father],3,NA,Plot,100,NA,Told,129
