StartDate,Summary,chapter,event,Narrated,Hypothesized,NarratedConsciousness,Told,Remembered,Order,values,position
1838-04-01,"Three months after leaving Yoknapatawpha again, Sutpen <br> returns with three wagon loads of furnishings <br> for his house.  The town knows that Goodhue Coldfield is <br> somehow involved in their acquisition, but their <br> suspicions about how Sutpen got them turn <br> him into ""a public enemy"" (33).  [SOURCE: Father, Town]",2,,,,,101,,Story,101,
1838-04-02,"On their way out to Sutpen's Hundred, <br> the sheriff and his posse meet Sutpen <br> riding in to town.  [SOURCE: Father, Grandfather]",2,,,,,102,,Plot,71,
1838-04-02,"On their way out to Sutpen's Hundred, <br> the sheriff and his posse meet Sutpen <br> riding in to town.  [SOURCE: Father, Grandfather]",2,,,,,102,,Story,102,
1838-04-02,"Followed by the posse, Sutpen reaches town <br> and ""commands a chamber"" in the Holston <br> House (35).  [SOURCE: Father, Grandfather, Town]",2,,,,,103,,Plot,72,
1838-04-02,"Followed by the posse, Sutpen reaches town <br> and ""commands a chamber"" in the Holston <br> House (35).  [SOURCE: Father, Grandfather, Town]",2,,,,,103,,Story,103,
1838-04-02,"Holding a bouquet of flowers, with the <br> posse following him growing and others in <br> Jefferson watching, Sutpen crosses the square to <br> Coldfield's house.  [SOURCE: Father, Grandfather]",2,,,,,104,,Plot,73,
1838-04-02,"Holding a bouquet of flowers, with the <br> posse following him growing and others in <br> Jefferson watching, Sutpen crosses the square to <br> Coldfield's house.  [SOURCE: Father, Grandfather]",2,,,,,104,,Story,104,
1838-04-02,"When Sutpen comes out of Coldfield's house, <br> without the flowers, the sheriff's posse arrests <br> him.  [SOURCE: Father]",2,,,,,105,,Plot,74,
1838-04-02,"When Sutpen comes out of Coldfield's house, <br> without the flowers, the sheriff's posse arrests <br> him.  [SOURCE: Father]",2,,,,,105,,Story,105,
1838-04-02,"With almost everyone in town surrounding him, <br> Sutpen is arraigned ""before a justice,"" then <br> bailed out by Coldfield and General Compson <br> (36). [SOURCE: Father]",2,,,,,106,,Plot,75,
1838-04-02,"With almost everyone in town surrounding him, <br> Sutpen is arraigned ""before a justice,"" then <br> bailed out by Coldfield and General Compson <br> (36). [SOURCE: Father]",2,,,,,106,,Story,106,
1838-04-02,"After his bail is paid, Sutpen goes <br> to Coldfield's house.  Mr. Compson pauses the narrative briefly, to <br> comment on what his father told him <br> about Sutpen's appearance on that day, and <br> how it has changed over the last <br> five years.  [SOURCE: Father, Grandfather]",2,,,,,107,,Plot,76,
1838-04-02,"After his bail is paid, Sutpen goes <br> to Coldfield's house.  Mr. Compson pauses the narrative briefly, to <br> comment on what his father told him <br> about Sutpen's appearance on that day, and <br> how it has changed over the last <br> five years.  [SOURCE: Father, Grandfather]",2,,,,,107,,Story,107,
1838-06-03,"Mr. Compson anticipates his story by discussing <br> Ellen's wedding to Sutpen, including all her <br> tears on the occasion.  [SOURCE: Father]",2,,,,,118,,Plot,77,
1838-06-03,"Mr. Compson anticipates his story by discussing <br> Ellen's wedding to Sutpen, including all her <br> tears on the occasion.  [SOURCE: Father]",2,,,,,118,,Story,118,
1838-04-03,"Mr. Compson explores Coldfield's ambivalent attitude toward <br> the wedding; it was not his idea <br> to have ""a big wedding"" (37).  [SOURCE: Father]",2,,,,,108,,Plot,78,
1838-04-03,"Mr. Compson explores Coldfield's ambivalent attitude toward <br> the wedding; it was not his idea <br> to have ""a big wedding"" (37).  [SOURCE: Father]",2,,,,,108,,Story,108,
1838-06-03,"Mr. Compson again briefly describes Sutpen's wedding, <br> emphasizing how few people were inside the <br> church and the mob that was outside <br> it.    [SOURCE: Father]",2,,,,,119,,Plot,79,
1838-06-03,"Mr. Compson again briefly describes Sutpen's wedding, <br> emphasizing how few people were inside the <br> church and the mob that was outside <br> it.    [SOURCE: Father]",2,,,,,119,,Story,119,
1838-04-03,"Mr. Compson again discusses the plans for <br> the wedding, concluding that it was Ellen's <br> aunt who insisted on a big wedding; <br> although Sutpen also wanted that, ""as the <br> time drew near"" he became ""watchful"" (40). <br>    [SOURCE: Father, Rosa, Town]",2,,109,,,,,Plot,80,
1838-04-03,"Mr. Compson again discusses the plans for <br> the wedding, concluding that it was Ellen's <br> aunt who insisted on a big wedding; <br> although Sutpen also wanted that, ""as the <br> time drew near"" he became ""watchful"" (40). <br>    [SOURCE: Father, Rosa, Town]",2,,109,,,,,Story,109,
1820-03-01,"Mr. Compson suddenly anticipates the narrative by <br> evoking the novel's distant past to mention <br> how Sutpen ""turned his back on all <br> that he knew"" when he was just <br> fourteen (40). [SOURCE: Father]",2,,17,,,,,Plot,81,
1820-03-01,"Mr. Compson suddenly anticipates the narrative by <br> evoking the novel's distant past to mention <br> how Sutpen ""turned his back on all <br> that he knew"" when he was just <br> fourteen (40). [SOURCE: Father]",2,,17,,,,,Story,17,
1855-01-01,"Mr. Compson interrupts his own narrative interruption <br> to refer to what Rosa told Quentin <br> that afternoon, about Henry's traumatic reaction to <br> the scene ""in the stable"" when he <br> too was fourteen (40).    [SOURCE: Father, Rosa]",2,,154,,,,,Plot,82,
1855-01-01,"Mr. Compson interrupts his own narrative interruption <br> to refer to what Rosa told Quentin <br> that afternoon, about Henry's traumatic reaction to <br> the scene ""in the stable"" when he <br> too was fourteen (40).    [SOURCE: Father, Rosa]",2,,154,,,,,Story,154,
1821-01-01,"Mr. Compson resumes his enigmatic reference to <br> Sutpen's life before he came to Yoknapatawpha: <br> ""in a country and among a people <br> whose very language he had to learn,"" <br> he ""made that mistake"" which ""became his <br> doom"" (41).  [SOURCE: Father]",2,,19,,,,,Plot,83,
1821-01-01,"Mr. Compson resumes his enigmatic reference to <br> Sutpen's life before he came to Yoknapatawpha: <br> ""in a country and among a people <br> whose very language he had to learn,"" <br> he ""made that mistake"" which ""became his <br> doom"" (41).  [SOURCE: Father]",2,,19,,,,,Story,19,
1838-05-01,"Mr. Compson speculates on Sutpen's state of <br> mind as the date of the wedding <br> approaches, and his anxiety about the size <br> of the wedding.  [SOURCE: Father]",2,,110,,,,,Plot,84,
1838-05-01,"Mr. Compson speculates on Sutpen's state of <br> mind as the date of the wedding <br> approaches, and his anxiety about the size <br> of the wedding.  [SOURCE: Father]",2,,110,,,,,Story,110,
1838-06-01,"None of the invited guests attend the <br> wedding rehearsal, but there is a disreputable <br> group of men outside the church.  [SOURCE: Father]",2,,111,,,,,Plot,85,
1838-06-01,"None of the invited guests attend the <br> wedding rehearsal, but there is a disreputable <br> group of men outside the church.  [SOURCE: Father]",2,,111,,,,,Story,111,
1838-06-02,"The day after the rehearsal, Coldfield's sister <br> becomes determined to have the big wedding <br> on schedule.  [SOURCE: Father]",2,,113,,,,,Plot,86,
1838-06-02,"The day after the rehearsal, Coldfield's sister <br> becomes determined to have the big wedding <br> on schedule.  [SOURCE: Father]",2,,113,,,,,Story,113,
1838-06-03,"Coldfield's sister takes a new set of <br> invitations ""house to house"" in Jefferson; one <br> of the houses she visits is the <br> Compsons', where her anger leaves Quentin's grandmother <br> ""in hysterics"" (42).  [SOURCE: Father, Grandmother]",2,,114,,,,,Plot,87,
1838-06-03,"Coldfield's sister takes a new set of <br> invitations ""house to house"" in Jefferson; one <br> of the houses she visits is the <br> Compsons', where her anger leaves Quentin's grandmother <br> ""in hysterics"" (42).  [SOURCE: Father, Grandmother]",2,,114,,,,,Story,114,
1858-06-03,"Even twenty years after Coldfield's sister visited <br> her, Mrs. Compson remains somewhat traumatized by <br> what happened.  [SOURCE: Father, Grandmother]",2,,166,,,,,Plot,88,
1858-06-03,"Even twenty years after Coldfield's sister visited <br> her, Mrs. Compson remains somewhat traumatized by <br> what happened.  [SOURCE: Father, Grandmother]",2,,166,,,,,Story,166,
1838-06-03,Coldfield's sister finishes delivering the wedding invitations. <br>  [SOURCE: Father],2,,115,,,,,Plot,89,
1838-06-03,Coldfield's sister finishes delivering the wedding invitations. <br>  [SOURCE: Father],2,,115,,,,,Story,115,
1838-06-03,The evening of the wedding both Sutpen <br> and the town make preparations for the <br> event.  [SOURCE: Father],2,,117,,,,,Plot,90,
1838-06-03,The evening of the wedding both Sutpen <br> and the town make preparations for the <br> event.  [SOURCE: Father],2,,117,,,,,Story,117,
1838-06-03,Mr. Compson's description of Ellen and Sutpen's <br> wedding focuses on the tension and minor <br> violence involving the mob outside the church. <br>    [SOURCE: Father],2,Sutpen marries Ellen,120,,,,,Plot,91,"""top center"""
1838-06-03,Mr. Compson's description of Ellen and Sutpen's <br> wedding focuses on the tension and minor <br> violence involving the mob outside the church. <br>    [SOURCE: Father],2,Sutpen marries Ellen,120,,,,,Story,120,"""middle right"""
1838-07-01,"Although Sutpen did not forget the scene <br> at his wedding, Ellen ""washed"" it away <br> with her tears (45).  The faces of the people who disrupted <br> it reappeared in her life, even on <br> some of her guests at Sutpen's Hundred, <br> but she ""was not to remember"" them <br> (44).  [SOURCE: Father]",2,,122,,,,,Plot,92,
1838-07-01,"Although Sutpen did not forget the scene <br> at his wedding, Ellen ""washed"" it away <br> with her tears (45).  The faces of the people who disrupted <br> it reappeared in her life, even on <br> some of her guests at Sutpen's Hundred, <br> but she ""was not to remember"" them <br> (44).  [SOURCE: Father]",2,,122,,,,,Story,122,
06-09-09,Quentin expresses wonder at Rosa's motives for <br> telling him the Sutpen story.  [SOURCE: Narrator],3,,553,,,,,Plot,93,
06-09-09,Quentin expresses wonder at Rosa's motives for <br> telling him the Sutpen story.  [SOURCE: Narrator],3,,553,,,,,Story,553,
1864-01-01,"After Coldfield dies, Rosa moves out to <br> Sutpen's Hundred.  [SOURCE: Father]",3,,,,,366,,Plot,94,
1864-01-01,"After Coldfield dies, Rosa moves out to <br> Sutpen's Hundred.  [SOURCE: Father]",3,,,,,366,,Story,366,
1845-01-01,"Mr. Compson sums up ""the first sixteen <br> years"" of Rosa's life (47), ""growing up <br> in that closed masonry of females"" (46). <br>  [SOURCE: Father]",3,,,,,128,,Plot,95,
1845-01-01,"Mr. Compson sums up ""the first sixteen <br> years"" of Rosa's life (47), ""growing up <br> in that closed masonry of females"" (46). <br>  [SOURCE: Father]",3,,,,,128,,Story,128,
1861-07-01,Mr. Compson refers to Coldfield's actions during <br> the Civil War.    [SOURCE: Father],3,,,,,347,,Plot,96,
1861-07-01,Mr. Compson refers to Coldfield's actions during <br> the Civil War.    [SOURCE: Father],3,,,,,347,,Story,347,
1838-06-04,"In revenge for ""the fiasco of Ellen's <br> wedding,"" Rosa's aunt brings her up to <br> hate men (47).  [SOURCE: Father]",3,,,,,121,,Plot,97,
1838-06-04,"In revenge for ""the fiasco of Ellen's <br> wedding,"" Rosa's aunt brings her up to <br> hate men (47).  [SOURCE: Father]",3,,,,,121,,Story,121,
1864-01-01,Mr. Compson speculates on the reasons behind <br> Rosa's decision to move out to Sutpen's <br> plantation.  [SOURCE: Father],3,,,,,367,,Plot,98,
1864-01-01,Mr. Compson speculates on the reasons behind <br> Rosa's decision to move out to Sutpen's <br> plantation.  [SOURCE: Father],3,,,,,367,,Story,367,
06-09-09,"Mr. Compson interrupts his narrative to explain <br> to Quentin how Sutpen got and named <br> his children, including - cryptically - ""the <br> one before Clytie and Henry and Judith"" <br> (48).  Compson's attitude toward Sutpen including two women <br> for breeding purposes in his original set <br> of slaves, and fathering a child on <br> one of them himself, is complacent, but <br> he does call attention to Clytemnestra's classical <br> name.  [SOURCE: Narrator, Father]",3,,554,,,,,Plot,99,
06-09-09,"Mr. Compson interrupts his narrative to explain <br> to Quentin how Sutpen got and named <br> his children, including - cryptically - ""the <br> one before Clytie and Henry and Judith"" <br> (48).  Compson's attitude toward Sutpen including two women <br> for breeding purposes in his original set <br> of slaves, and fathering a child on <br> one of them himself, is complacent, but <br> he does call attention to Clytemnestra's classical <br> name.  [SOURCE: Narrator, Father]",3,,554,,,,,Story,554,
1845-01-01,Mr. Compson explains how seldom Rosa had <br> seen Sutpen by describing the visits she <br> and her aunt took to his plantation. <br>  [SOURCE: Father],3,,,,,129,,Plot,100,
1845-01-01,Mr. Compson explains how seldom Rosa had <br> seen Sutpen by describing the visits she <br> and her aunt took to his plantation. <br>  [SOURCE: Father],3,,,,,129,,Story,129,
1845-01-01,"Mr. Compson describes the occasional visits Ellen <br> and her children made to the Coldfield <br> house, and how Sutpen was absent on <br> those occasions.  [SOURCE: Father, Grandfather]",3,,,,,131,,Plot,101,
1845-01-01,"Mr. Compson describes the occasional visits Ellen <br> and her children made to the Coldfield <br> house, and how Sutpen was absent on <br> those occasions.  [SOURCE: Father, Grandfather]",3,,,,,131,,Story,131,
1855-01-01,Mr. Compson mentions the visits Rosa paid <br> to Sutpen's Hundred when she was ten. <br>  [SOURCE: Father],3,,,,,156,,Plot,102,
1855-01-01,Mr. Compson mentions the visits Rosa paid <br> to Sutpen's Hundred when she was ten. <br>  [SOURCE: Father],3,,,,,156,,Story,156,
1854-01-01,"Mr. Compson refers, ellipitically, to ""the night"" <br> that Rosa's aunt ""vanished"" (50).  [SOURCE: Father]",3,,,,,152,,Plot,103,
1854-01-01,"Mr. Compson refers, ellipitically, to ""the night"" <br> that Rosa's aunt ""vanished"" (50).  [SOURCE: Father]",3,,,,,152,,Story,152,
1855-01-01,"After her aunt leaves, Rosa is taken <br> out to Sutpen's Hundred ""just once a <br> year"" by her father, where she feels <br> ""completely alone"" as she faces Sutpen across <br> the dinner table (50).  [SOURCE: Father]",3,,,,,158,,Plot,104,
